1218,F,Workout plan,"['data structures', 'greedy']",1500
1218,E,Product Tuples,"['divide and conquer', 'fft']",2500
1218,D,Xor Spanning Tree,"['divide and conquer', 'fft', 'graphs']",2400
1218,C,Jumping Transformers,['dp'],2600
1218,B,Guarding warehouses,"['data structures', 'geometry']",3000
1218,A,BubbleReactor,"['dp', 'graphs']",2800
1217,F,Forced Online Queries Problem,"['data structures', 'divide and conquer', 'dsu', 'graphs', 'trees']",2600
1217,E,Sum Queries?,"['data structures', 'greedy', 'implementation', 'math']",2300
1217,D,Coloring Edges,"['constructive algorithms', 'dfs and similar', 'graphs']",2100
1217,C,The Number Of Good Substrings,"['binary search', 'bitmasks', 'brute force']",1700
1217,B,Zmei Gorynich,"['greedy', 'math']",1600
1217,A,Creating a Character,"['binary search', 'math']",1300
1216,F,Wi-Fi,"['data structures', 'dp', 'greedy']",2100
1216,E2,Numerical Sequence (hard version),"['binary search', 'math']",2200
1216,E1,Numerical Sequence (easy version),"['binary search', 'brute force', 'math']",1900
1216,D,Swords,['math'],1300
1216,C,White Sheet,"['geometry', 'math']",1700
1216,B,Shooting,"['greedy', 'implementation', 'sortings']",900
1216,A,Prefixes,['strings'],800
1215,F,Radio Stations,['2-sat'],2700
1215,E,Marbles,"['bitmasks', 'dp']",2200
1215,D,Ticket Game,"['games', 'greedy', 'math']",1700
1215,C,Swap Letters,"['constructive algorithms', 'greedy']",1500
1215,B,The Number of Products,"['combinatorics', 'dp', 'implementation']",1400
1215,A,Yellow Cards,"['greedy', 'implementation', 'math']",1000
1214,H,Tiles Placement,"['constructive algorithms', 'dfs and similar', 'trees']",2800
1214,G,Feeling Good,"['bitmasks', 'data structures']",3200
1214,F,Employment,"['greedy', 'sortings']",2700
1214,E,Petya and Construction Set,"['constructive algorithms', 'graphs', 'math', 'sortings', 'trees']",2000
1214,D,Treasure Island,"['dfs and similar', 'dp', 'flows', 'hashing']",1900
1214,C,Bad Sequence,"['data structures', 'greedy']",1200
1214,B,Badges,"['brute force', 'math']",1100
1214,A,Optimal Currency Exchange,"['brute force', 'math']",1400
1213,G,Path Queries,"['divide and conquer', 'dsu', 'graphs', 'sortings', 'trees']",1800
1213,F,Unstable String Sort,"['data structures', 'dfs and similar', 'dsu', 'graphs', 'greedy', 'implementation', 'strings']",2100
1213,E,Two Small Strings,"['brute force', 'constructive algorithms']",1900
1213,D2,Equalizing by Division (hard version),"['brute force', 'math', 'sortings']",1600
1213,D1,Equalizing by Division (easy version),"['brute force', 'implementation']",1500
1213,C,Book Reading,['math'],1200
1213,B,Bad Prices,"['data structures', 'implementation']",1100
1213,A,Chips Moving,['math'],900
1211,I,Unusual Graph,"['*special', 'graphs']",3000
1211,H,Road Repair in Treeland,"['*special', 'binary search', 'dp', 'trees']",3100
1211,G,King's Path,"['*special', 'math', 'trees']",2500
1211,F,kotlinkotlinkotlinkotlin...,"['*special', 'graphs', 'implementation', 'strings']",2300
1211,E,Double Permutation Inc.,"['*special', 'binary search', 'greedy']",2000
1211,D,Teams,"['*special', 'binary search', 'greedy', 'math']",2000
1211,C,Ice Cream,"['*special', 'greedy', 'sortings']",1700
1211,B,Traveling Around the Golden Ring of Berland,"['*special', 'implementation']",1500
1211,A,Three Problems,"['*special', 'implementation']",1000
1210,G,Mateusz and Escape Room,['dp'],3500
1210,F2,Marek and Matching (hard version),"['brute force', 'probabilities']",3200
1210,F1,Marek and Matching (easy version),"['brute force', 'probabilities']",3100
1210,E,Wojtek and Card Tricks,['math'],2700
1210,D,Konrad and Company Evaluation,['graphs'],2400
1210,C,Kamil and Making a Stream,"['math', 'number theory', 'trees']",2000
1210,B,Marcin and Training Camp,"['brute force', 'greedy']",1700
1210,A,Anadi and Domino,"['brute force', 'graphs']",1700
1209,H,Moving Walkways,"['data structures', 'greedy', 'math']",3300
1209,G2,Into Blocks (hard version),['data structures'],3200
1209,G1,Into Blocks (easy version),"['data structures', 'dsu', 'greedy', 'implementation', 'two pointers']",2000
1209,F,Koala and Notebook,"['data structures', 'dfs and similar', 'graphs', 'shortest paths', 'strings', 'trees']",2600
1209,E2,Rotate Columns (hard version),"['bitmasks', 'dp', 'greedy', 'sortings']",2500
1209,E1,Rotate Columns (easy version),"['bitmasks', 'brute force', 'dp', 'greedy', 'sortings']",2000
1209,D,Cow and Snacks,"['dfs and similar', 'dsu', 'graphs']",1700
1209,C,Paint the Digits,"['constructive algorithms', 'greedy', 'implementation']",1500
1209,B,Koala and Lights,"['implementation', 'math', 'number theory']",1300
1209,A,Paint the Numbers,"['greedy', 'implementation', 'math']",800
1208,H,Red Blue Tree,"['data structures', 'implementation', 'trees']",3500
1208,G,Polygons,"['greedy', 'math', 'number theory']",2800
1208,F,Bits And Pieces,"['bitmasks', 'dfs and similar', 'dp', 'greedy']",2600
1208,E,Let Them Slide,"['data structures', 'implementation']",2200
1208,D,Restore Permutation,"['binary search', 'data structures', 'greedy', 'implementation']",1900
1208,C,Magic Grid,['constructive algorithms'],1800
1208,B,Uniqueness,"['binary search', 'brute force', 'implementation', 'two pointers']",1500
1208,A,XORinacci,['math'],900
1207,G,Indie Album,"['data structures', 'dfs and similar', 'hashing', 'string suffix structures', 'strings', 'trees']",2700
1207,F,Remainder Problem,"['brute force', 'data structures', 'implementation']",2100
1207,E,XOR Guessing,"['bitmasks', 'interactive', 'math']",1900
1207,D,Number Of Permutations,['combinatorics'],1800
1207,C,Gas Pipeline,"['dp', 'greedy']",1500
1207,B,Square Filling,"['constructive algorithms', 'greedy', 'implementation']",1200
1207,A,There Are Two Types Of Burgers,"['brute force', 'greedy', 'implementation', 'math']",800
1206,B,Make Product Equal One,"['dp', 'implementation']",900
1206,A,Choose Two Numbers,"['math', 'sortings']",800
1205,F,Beauty of a Permutation,"['constructive algorithms', 'math']",3400
1205,E,Expected Value Again,"['combinatorics', 'strings']",3100
1205,D,Almost All,"['constructive algorithms', 'trees']",2700
1205,C,Palindromic Paths,"['implementation', 'interactive']",2400
1205,B,Shortest Cycle,"['bitmasks', 'brute force', 'graphs', 'shortest paths']",1900
1205,A,Almost Equal,"['constructive algorithms', 'greedy', 'math']",1200
1204,E,"Natasha, Sasha and the Prefix Sums","['combinatorics', 'dp', 'math', 'number theory']",2300
1204,D2,Kirk and a Binary String (hard version),"['data structures', 'greedy', 'math', 'strings']",2100
1204,D1,Kirk and a Binary String (easy version),"['brute force', 'greedy', 'strings']",2000
1204,C,"Anna, Svyatoslav and Maps","['dp', 'graphs', 'greedy', 'shortest paths']",1700
1204,B,Mislove Has Lost an Array,"['greedy', 'math']",900
1204,A,BowWow and the Timetable,['math'],1000
1203,F2,Complete the Projects (hard version),"['dp', 'greedy']",2300
1203,F1,Complete the Projects (easy version),['greedy'],2100
1203,E,Boxers,"['greedy', 'sortings']",1500
1203,D2,Remove the Substring (hard version),"['binary search', 'greedy', 'implementation', 'two pointers']",1700
1203,D1,Remove the Substring (easy version),"['greedy', 'implementation']",1600
1203,C,Common Divisors,"['implementation', 'math']",1300
1203,B,Equal Rectangles,"['greedy', 'math']",1200
1203,A,Circle of Students,['implementation'],1000
1202,F,You Are Given Some Letters...,"['binary search', 'implementation', 'math']",2700
1202,E,You Are Given Some Strings...,"['brute force', 'string suffix structures', 'strings']",2400
1202,D,Print a 1337-string...,"['combinatorics', 'constructive algorithms', 'math', 'strings']",1900
1202,C,You Are Given a WASD-string...,"['brute force', 'data structures', 'dp', 'greedy', 'implementation', 'math', 'strings']",2100
1202,B,You Are Given a Decimal String...,"['brute force', 'dp', 'shortest paths']",1700
1202,A,You Are Given Two Binary Strings...,"['bitmasks', 'greedy']",1100
1201,E2,Knightmare (hard),"['graphs', 'interactive', 'shortest paths']",3000
1201,E1,Knightmare (easy),"['graphs', 'interactive', 'shortest paths']",2900
1201,D,Treasure Hunting,"['binary search', 'dp', 'greedy', 'implementation']",2100
1201,C,Maximum Median,"['binary search', 'greedy', 'math', 'sortings']",1400
1201,B,Zero Array,"['greedy', 'math']",1500
1201,A,Important Exam,"['implementation', 'strings']",900
1200,F,Graph Traveler,"['brute force', 'data structures', 'dfs and similar', 'dp', 'graphs', 'implementation', 'math', 'number theory']",2300
1200,E,Compress Words,"['brute force', 'hashing', 'implementation', 'string suffix structures', 'strings']",2000
1200,D,White Lines,"['brute force', 'data structures', 'dp', 'implementation', 'two pointers']",1900
1200,C,Round Corridor,"['math', 'number theory']",1400
1200,B,Block Adventure,"['dp', 'greedy']",1200
1200,A,Hotelier,"['brute force', 'data structures', 'implementation']",800
1199,B,Water Lily,"['geometry', 'math']",1000
1199,A,City Day,['implementation'],1000
1198,F,GCD Groups 2,"['greedy', 'number theory', 'probabilities']",2900
1198,E,Rectangle Painting 2,"['flows', 'graph matchings', 'graphs']",2500
1198,D,Rectangle Painting 1,['dp'],2300
1198,C,Matching vs  Independent Set,"['constructive algorithms', 'graphs', 'greedy', 'sortings']",2000
1198,B,Welfare State,"['binary search', 'brute force', 'data structures', 'sortings']",1600
1198,A,MP3,"['sortings', 'two pointers']",1600
1197,F,Coloring Game,"['dp', 'games', 'matrices']",2700
1197,E,Culture Code,"['binary search', 'combinatorics', 'data structures', 'dp', 'shortest paths', 'sortings']",2300
1197,D,Yet Another Subarray Problem,"['dp', 'greedy', 'math']",1900
1197,C,Array Splitting,"['greedy', 'sortings']",1400
1197,B,Pillars,"['greedy', 'implementation']",1000
1197,A,DIY Wooden Ladder,"['greedy', 'math', 'sortings']",900
1196,F,K-th Path,"['brute force', 'constructive algorithms', 'shortest paths', 'sortings']",2200
1196,E,Connected Component on a Chessboard,"['constructive algorithms', 'implementation']",1800
1196,D2,RGB Substring (hard version),"['data structures', 'dp', 'implementation', 'two pointers']",1600
1196,D1,RGB Substring (easy version),['implementation'],1500
1196,C,Robot Breakout,['implementation'],1500
1196,B,Odd Sum Segments,"['constructive algorithms', 'math']",1200
1196,A,Three Piles of Candies,"['brute force', 'constructive algorithms', 'math']",800
1195,F,Geometers Anonymous Club,"['data structures', 'geometry', 'math', 'sortings']",2500
1195,E,OpenStreetMap,"['data structures', 'two pointers']",2100
1195,D2,Submarine in the Rybinsk Sea (hard edition),"['combinatorics', 'math', 'number theory']",1800
1195,D1,Submarine in the Rybinsk Sea (easy edition),"['combinatorics', 'math', 'number theory']",1500
1195,C,Basketball Exercise,['dp'],1400
1195,B,Sport Mafia,"['binary search', 'brute force', 'math']",1000
1195,A,Drinks Choosing,"['greedy', 'math']",1000
1194,G,Another Meme Problem,['dp'],2700
1194,F,Crossword Expert,"['combinatorics', 'dp', 'number theory', 'probabilities', 'two pointers']",2400
1194,E,Count The Rectangles,"['bitmasks', 'brute force', 'data structures', 'geometry', 'sortings']",2200
1194,D,1-2-K Game,"['games', 'math']",1700
1194,C,From S To T,"['implementation', 'strings']",1300
1194,B,Yet Another Crosses Problem,['implementation'],1300
1194,A,Remove a Progression,['math'],800
1191,B,Tokitsukaze and Mahjong,"['brute force', 'implementation']",1200
1191,A,Tokitsukaze and Enhancement,['brute force'],800
1190,F,Tokitsukaze and Powers,"['number theory', 'probabilities']",3400
1190,E,Tokitsukaze and Explosion,"['binary search', 'greedy']",3100
1190,D,Tokitsukaze and Strange Rectangle,"['data structures', 'divide and conquer', 'sortings', 'two pointers']",2000
1190,C,Tokitsukaze and Duel,"['brute force', 'games', 'greedy']",2300
1190,B,"Tokitsukaze, CSL and Stone Game",['games'],1800
1190,A,Tokitsukaze and Discard Items,"['implementation', 'two pointers']",1400
1189,C,Candies!,"['data structures', 'dp', 'implementation', 'math']",1400
1189,B,Number Circle,"['greedy', 'math', 'sortings']",1100
1189,A,Keanu Reeves,['strings'],800
1188,E,Problem from Red Panda,['combinatorics'],3300
1188,D,Make Equal,['dp'],3100
1188,C,Array Beauty,['dp'],2500
1188,B,Count Pairs,"['math', 'matrices', 'number theory', 'two pointers']",2300
1188,A2,Add on a Tree: Revolution,"['constructive algorithms', 'dfs and similar', 'implementation', 'trees']",2500
1188,A1,Add on a Tree,['trees'],1600
1187,G,Gang Up,"['flows', 'graphs']",2500
1187,F,Expected Square Beauty,"['dp', 'math', 'probabilities']",2500
1187,E,Tree Painting,"['dfs and similar', 'dp', 'trees']",2100
1187,D,Subarray Sorting,"['data structures', 'sortings']",2400
1187,C,Vasya And Array,"['constructive algorithms', 'greedy', 'implementation']",1800
1187,B,Letters Shop,"['binary search', 'implementation', 'strings']",1300
1187,A,Stickers and Toys,['math'],900
1186,F,Vus the Cossack and a Graph,"['dfs and similar', 'graphs', 'greedy', 'implementation']",2400
1186,E,Vus the Cossack and a Field,"['divide and conquer', 'implementation', 'math']",2500
1186,D,Vus the Cossack and Numbers,"['constructive algorithms', 'greedy', 'math']",1500
1186,C,Vus the Cossack and Strings,"['implementation', 'math']",1800
1186,A,Vus the Cossack and a Contest,['implementation'],800
1185,G2,Playlist for Polycarp (hard version),"['combinatorics', 'dp']",2600
1185,G1,Playlist for Polycarp (easy version),"['bitmasks', 'combinatorics', 'dp']",2100
1185,F,Two Pizzas,"['bitmasks', 'brute force']",2100
1185,E,Polycarp and Snakes,"['brute force', 'implementation']",2000
1185,D,Extra Element,"['implementation', 'math']",1700
1185,C2,Exam in BerSU (hard version),"['brute force', 'data structures', 'greedy', 'math']",1700
1185,C1,Exam in BerSU (easy version),"['greedy', 'sortings']",1200
1185,B,Email from Polycarp,"['implementation', 'strings']",1200
1185,A,Ropewalkers,['math'],800
1184,E3,Daleks' Invasion (hard),"['data structures', 'dsu', 'graphs', 'trees']",2400
1184,E2,Daleks' Invasion (medium),"['dfs and similar', 'graphs', 'shortest paths', 'trees']",2100
1184,E1,Daleks' Invasion (easy),"['graphs', 'trees']",1900
1184,D2,Parallel Universes (Hard),"['math', 'matrices']",3100
1184,D1,Parallel Universes (Easy),['implementation'],1600
1184,C3,Heidi and the Turing Test (Hard),[],3200
1184,C2,Heidi and the Turing Test (Medium),['data structures'],2200
1184,C1,Heidi and the Turing Test (Easy),['implementation'],1600
1184,B3,The Doctor Meets Vader (Hard),"['flows', 'shortest paths']",2700
1184,B2,The Doctor Meets Vader (Medium),"['flows', 'graph matchings', 'graphs', 'shortest paths', 'sortings']",2200
1184,B1,The Doctor Meets Vader (Easy),"['binary search', 'sortings']",1400
1184,A3,Heidi Learns Hashing (Hard),"['fft', 'math', 'number theory']",3100
1184,A2,Heidi Learns Hashing (Medium),"['brute force', 'number theory']",2100
1184,A1,Heidi Learns Hashing (Easy),"['brute force', 'math', 'number theory']",1200
1183,H,Subsequences (hard version),"['dp', 'strings']",1900
1183,G,Candy Box (hard version),"['greedy', 'implementation', 'sortings']",2000
1183,F,Topforces Strikes Back,"['brute force', 'math', 'sortings']",2100
1183,E,Subsequences (easy version),"['dp', 'graphs', 'implementation', 'shortest paths']",2000
1183,D,Candy Box (easy version),"['greedy', 'sortings']",1400
1183,C,Computer Game,"['binary search', 'math']",1400
1183,B,Equalize Prices,['math'],900
1183,A,Nearest Interesting Number,['implementation'],800
1182,F,Maximum Sine,"['binary search', 'data structures', 'number theory']",2700
1182,E,Product Oriented Recurrence,"['dp', 'math', 'matrices', 'number theory']",2300
1182,D,Complete Mirror,"['constructive algorithms', 'dfs and similar', 'dp', 'hashing', 'implementation', 'trees']",2400
1182,C,Beautiful Lyrics,"['data structures', 'greedy', 'strings']",1700
1182,B,Plus from Picture,"['dfs and similar', 'implementation', 'strings']",1300
